SKU,BRANCH,STOCK
056262563S2004,007,0.00
056262563S2005,001,0.00
056262563S2005,003,0.00
056262563S2005,004,0.00
056262563S2005,006,0.00
056262563S2005,007,0.00
056262563S2006,001,0.00
056262563S2006,003,0.00
056262563S2006,004,0.00
056262563S2006,006,0.00
056262563S2006,007,0.00
056262563S2008,001,0.00
056262563S2008,003,0.00
056262563S2008,004,0.00
056262563S2008,006,0.00
056262563S2008,007,0.00
056262563S2009,001,0.00
056262563S2009,003,0.00
056262563S2009,004,0.00
056262563S2009,006,0.00
056262563S2009,007,0.00
056262563S2010,001,0.00
056262563S2010,003,0.00
056262563S2010,004,0.00
056262563S2010,006,0.00
056262563S2010,007,0.00
056262563S2011,001,0.00
056262563S2011,003,0.00
056262563S2011,004,0.00
056262563S2011,006,0.00
056262563S2011,007,0.00
056262597008,001,0.00
056262597008,003,0.00
056262597008,004,0.00
056262597008,006,0.00
056262597009,001,0.00
056262597009,003,0.00
056262597009,004,0.00
056262597009,006,1.00
056262597010,001,0.00
056262597010,003,0.00
056262597010,004,0.00
056262597010,006,1.00
056262597011,001,0.00
056262597011,003,0.00
056262597011,004,0.00
056262597011,006,0.00
05CHARMASK002,006,2.00
06141701002,003,1.00
06141701002,004,0.00
06141701002,006,2.00
06141701003,004,2.00
06141701003,006,1.00
06426901002,003,1.00
06426901002,004,1.00
06466501002,003,0.00
06466501002,004,0.00
06466501002,006,0.00
06ROSEOIL002,006,0.00
070112190002001,003,0.00
070112190002001,004,0.00
070112190002001,007,1.00
070301190010002,003,1.00
070301190010002,007,0.00
070401190002001,001,0.00
070619260002001,003,0.00
070619260002001,006,0.00
071101190004008,001,0.00
071101190004008,006,0.00
071201020005107,001,1.00
071201270002001,003,0.00
071201270002002,001,0.00
071201270002002,003,0.00
071201270002002,006,0.00
071203200002004,003,0.00
071203210003005,003,0.00
071502020004066,003,0.00
071502020004066,004,0.00
071502020004066,006,0.00
071502020006002,001,0.00
071502270002004,003,0.00
071502270002004,006,0.00
072302190049013,001,0.00
072302190049013,006,0.00
075X002,001,0.00
075X002,006,0.00
075X003,001,2.00
075X004,001,0.00
075X005,001,0.00
075X006,001,0.00
075X007,001,0.00
075X008,001,0.00
075X009,001,1.00
075X010,001,0.00
075X011,001,0.00
075X014,001,0.00
075X015,001,2.00
075X016,001,0.00
075X017,001,0.00
075X018,001,1.00
075X020,001,2.00
075X021,001,0.00
075X022,001,0.00
075X023,001,2.00
075X024,001,2.00
078X002,001,0.00
078X003,001,0.00
078X003,003,0.00
078X003,006,0.00
078X004,001,0.00
078X005,001,1.00
078X005,006,0.00
078X006,001,0.00
078X007,001,0.00
078X008,001,0.00
078X009,001,1.00
078X010,001,0.00
078X011,001,0.00
078X013,001,0.00
078X014,004,0.00
080101190004001,001,0.00
080101190004001,006,0.00
080105190004002,003,1.00
080106GS0002001,001,0.00
080106GS0002001,003,0.00
080111190008001,001,0.00
080111190008001,006,0.00
080111190015001,001,0.00
080111190015001,006,0.00
080111270003001,003,0.00
080111270003001,006,0.00
080112190015001,003,0.00
080112190015001,006,0.00
080112190050003,004,0.00
080112220003001,004,0.00
080112270002001,003,0.00
080112270002001,006,1.00
080134190005001,003,0.00
080134190005001,006,0.00
080136190002003,003,0.00
080136190002003,006,0.00
080136190002004,003,0.00
080136190002004,006,0.00
080136190003002,003,0.00
080136190003002,006,0.00
080202020002001,003,0.00
080202020010012,003,0.00
080202020010012,006,0.00
080202020012011,003,0.00
080202020012011,006,0.00
080202190010001,001,2.00
080202190010002,003,0.00
080202190010002,006,0.00
080202190018001,001,0.00
080202190018001,006,0.00
080202190021008,004,0.00
080202190022001,003,0.00
080202190038002,001,0.00
080202190068005,003,0.00
080202210002001,003,0.00
080202GS0003004,001,0.00
080202GS0003006,001,1.00
080202GS0004010,003,0.00
080301190085001,001,0.00
080301190085001,004,0.00
080301260002001,003,1.00
080301270002001,003,1.00
080301280003001,003,1.00
080301GS0003001,001,0.00
080401020003001,001,0.00
080401020003002,001,0.00
080401020003002,003,0.00
080401190002007,003,0.00
080401190002007,006,0.00
080401190003003,003,0.00
080401190003003,006,0.00
080401190003003,007,0.00
080401190005004,003,0.00
080401190005004,006,0.00
080401190005008,003,0.00
080401190005008,006,0.00
080401190012004,003,0.00
080401190012004,006,0.00
080401190014003,003,0.00
080401190014003,006,0.00
080401190015003,003,0.00
080401190015003,006,0.00
080401190020003,003,0.00
080401190020003,006,0.00
080401210002002,003,0.00
080401210002002,006,0.00
080401210002003,003,0.00
080401210002003,006,0.00
080401220002002,003,0.00
080401220002002,006,0.00
080401220002006,003,0.00
080401220002006,006,0.00
080402020004005,001,3.00
080402020004005,003,0.00
080402020004011,003,1.00
080402020004011,006,0.00
080402190002001,003,0.00
080402190002001,006,0.00
080403190003007,003,0.00
080403190003007,006,0.00
080405220002007,003,0.00
080405220002007,006,0.00
080405260002003,003,0.00
080405260002003,006,0.00
080405260002006,003,0.00
080405260002006,006,0.00
080615GS0002006,003,0.00
080615GS0002006,006,0.00
080618GS0002013,003,0.00
080801GS0002005,001,0.00
080801GS0002005,003,0.00
080801GS0002005,006,0.00
080901190003058,003,0.00
080901190003058,006,0.00
080902190011020,001,0.00
080902190011020,003,0.00
080902190014001,001,0.00
080902190014001,003,0.00
080902190014001,006,0.00
080902190017003,001,0.00
080902190017003,003,0.00
080902190018006,001,0.00
080902190018006,003,0.00
080902190057011,003,1.00
080902190058006,001,0.00
080902190058006,003,0.00
080902190061018,001,0.00
080902190061018,003,0.00
080902190064011,001,0.00
080902190064011,003,0.00
080902200004018,001,0.00
080902200004018,003,0.00
080902220005018,001,0.00
080902220005018,003,0.00
080902220005018,006,0.00
080902280002019,003,1.00
080902280005006,001,0.00
080902280005006,003,0.00
080902GS0003030,002,0.00
080902GS0003030,006,0.00
080902GS0006006,001,0.00
080902GS0006006,006,0.00
080904190014008,003,0.00
080904190014008,006,0.00
081018GS0002003,001,0.00
081018GS0002003,003,0.00
081018GS0002003,006,1.00
081112220003005,001,0.00
081112220003005,006,0.00
081201190083009,001,0.00
081201190083009,002,0.00
081201190083009,003,0.00
081201190083009,006,0.00
081201190114034,001,0.00
081201190114034,004,0.00
081201190114034,006,0.00
081201190114034,007,1.00
081205190004001,001,1.00
081501210002004,001,0.00
081501210002004,003,0.00
081501210002004,006,0.00
081501270002003,003,0.00
081501270002003,006,0.00
081501270003010,001,0.00
081501270003010,003,0.00
081501270003010,006,0.00
081501GS0004006,003,0.00
081501GS0004011,003,0.00
081602200002005,001,0.00
081602200002005,003,0.00
081602200003010,003,0.00
082001220002010,001,0.00
082001220002010,003,0.00
082001220002010,004,0.00
082001220002011,001,1.00
082001220002013,001,2.00
090201190005006,001,0.00
090201190005006,006,1.00
090202190004001,003,0.00
090202190005001,001,0.00
090902190050018,001,1.00
090902190050018,006,0.00
09105001002,003,0.00
09105001002,004,1.00
09105001002,006,0.00
0918-J620006,001,0.00
0918-J620006,004,0.00
0918-J620007,001,0.00
0918-J620007,004,1.00
0918-J620008,001,0.00
0918-J620008,003,0.00
1-7001052,001,0.00
1-7001052,004,0.00
1-7001068,001,0.00
1-7001068,003,0.00
1-7001068,004,0.00
1-7001068,006,0.00
1-7001072,001,0.00
1-7001072,003,0.00
1-7001072,004,0.00
1-7001072,006,0.00
1-7001088,001,0.00
1-7001088,003,0.00
1-7001088,004,0.00
1-7001088,006,0.00
1-7001095,001,0.00
1-7001095,003,0.00
1-7001095,004,0.00
1-7001095,006,0.00
1-7001103,001,0.00
1-7001103,003,0.00
1-7001103,004,0.00
1-7001103,006,0.00
1-7001SHORTS010,001,0.00
1-7001SHORTS010,003,0.00
1-7001SHORTS010,004,0.00
1-7001SHORTS010,006,0.00
1-7001SHORTS012,001,0.00
1-7001SHORTS012,003,0.00
1-7001SHORTS012,004,0.00
1-7001SHORTS012,006,0.00
1-7001SHORTS014,001,0.00
1-7001SHORTS014,003,0.00
1-7001SHORTS014,004,0.00
1-7001SHORTS014,006,0.00
1-7001SHORTS025,001,0.00
1-7001SHORTS025,003,0.00
1-7001SHORTS025,004,0.00
1-7001SHORTS025,006,0.00
1-7001SHORTS027,001,0.00
1-7001SHORTS027,003,0.00
1-7001SHORTS027,004,0.00
1-7001SHORTS027,006,0.00
1-7001SHORTS031,001,0.00
1-7001SHORTS031,004,0.00
1-7001SHORTS031,006,0.00
1-7001SHORTS033,001,0.00
1-7001SHORTS033,004,0.00
1-7001SHORTS038,001,0.00
1-7001SHORTS038,003,0.00
1-7001SHORTS038,004,0.00
1-7001SHORTS038,006,0.00
1-7002014,001,0.00
1-7002014,003,0.00
1-7002014,004,0.00
1-7002014,006,0.00
1-7002041,001,0.00
1-7002041,003,0.00
1-7002041,004,0.00
1-7002041,006,0.00
1-7002064,001,0.00
1-7002064,003,0.00
1-7002064,004,0.00
1-7002064,006,0.00
1-7002068,001,0.00
1-7002068,003,0.00
1-7002068,004,0.00
1-7002068,006,0.00
1-7002072,001,0.00
1-7002072,003,0.00
1-7002072,004,0.00
1-7002072,006,0.00
1-7002076,001,0.00
1-7002076,003,0.00
1-7002076,004,0.00
1-7002076,006,0.00
1-7002095,001,0.00
1-7002095,003,0.00
1-7002095,004,0.00
1-7002095,006,0.00
1-7002099,001,0.00
1-7002099,003,0.00
1-7002099,004,0.00
1-7002099,006,0.00
1-7002103,001,0.00
1-7002103,003,0.00
1-7002103,004,0.00
1-7002103,006,0.00
1-7002106,001,0.00
1-7002106,003,0.00
1-7053003,001,0.00
1-7053003,003,0.00
1-7053003,004,0.00
1-7053003,006,0.00
1-7053003,007,0.00
1-7053004,001,0.00
1-7053004,003,0.00
1-7053004,004,0.00
1-7053004,007,0.00
1-7053005,001,0.00
1-7053005,003,0.00
1-7053005,004,0.00
1-7053005,006,0.00
1-7053005,007,1.00
1-7053006,001,0.00
1-7053006,003,0.00
1-7053006,004,0.00
1-7053006,007,0.00
1-7053007,001,0.00
1-7053007,003,0.00
1-7053007,004,0.00
1-7053007,006,0.00
1-7053007,007,0.00
1-7053SS20005,003,0.00
1-7053SS20005,004,0.00
1-7053SS20005,006,0.00
1-7070008,001,0.00
1-7070008,003,0.00
1-7070008,004,0.00
1-7070008,006,0.00
1-7070008,007,0.00
1-7092006,001,0.00
1-7092006,003,0.00
1-7092006,004,0.00
1-7092006,006,0.00
1-7092006,007,0.00
1-7092009,003,0.00
1-7092009,004,0.00
1-7092009,006,0.00
1-7092012,001,0.00
1-7092012,003,0.00
1-7092012,004,0.00
1-7092012,006,0.00
1-7092014,001,0.00
1-7092014,003,0.00
1-7092014,004,0.00
1-7092014,006,0.00
1-7092016,001,0.00
1-7092016,004,0.00
1-7092016,006,0.00
1-7145011,001,0.00
1-7145011,004,0.00
1-7219LYNX003,001,0.00
1-7219LYNX003,004,0.00
1-7219LYNX003,006,0.00
1-7219LYNX005,001,0.00
1-7219LYNX005,003,0.00
1-7219LYNX005,004,0.00
1-7219LYNX005,006,0.00
1-7219LYNX007,001,0.00
1-7219LYNX007,003,0.00
1-7219LYNX007,004,0.00
1-7219LYNX007,006,0.00
1-7219LYNX009,001,0.00
1-7219LYNX009,003,0.00
1-7219LYNX009,004,0.00
1-7219LYNX009,006,0.00
1-7219LYNX011,001,0.00
1-7219LYNX011,003,0.00
1-7219LYNX011,004,0.00
1-7219LYNX011,006,0.00
1-7219LYNX013,001,0.00
1-7219LYNX013,003,0.00
1-7219LYNX013,004,0.00
1-7219LYNX013,006,0.00
1-7219LYNX013,007,0.00
1-7300003,001,1.00
1-7300003,003,0.00
1-7300003,004,1.00
1-7300003,006,0.00
1-7300005,001,0.00
1-7300005,003,0.00
1-7300005,004,0.00
1-7300005,006,0.00
1-7300010,001,0.00
1-7300010,003,0.00
1-7300010,004,0.00
1-7300010,006,0.00
1-7300011,001,0.00
1-7300011,003,0.00
1-7300011,004,0.00
1-7300012,001,0.00
1-7300012,003,0.00
1-7300012,004,0.00
1-7300012,006,0.00
1-7300013,001,0.00
1-7300013,003,0.00
1-7300013,004,0.00
1-7300013,006,0.00
1-7300014,001,0.00
1-7300014,003,0.00
1-7300014,006,0.00
1-7301003,001,0.00
1-7301003,003,0.00
1-7301003,004,0.00
1-7301003,006,0.00
1-7301004,001,0.00
1-7301004,003,0.00
1-7301004,004,0.00
1-7301004,006,0.00
1-7301005,001,0.00
1-7301005,003,0.00
1-7301005,004,0.00
1-7301005,006,0.00
1-7301006,001,0.00
1-7301006,003,0.00
1-7301006,004,0.00
1-7301006,006,0.00
1-7301007,001,0.00
1-7301007,003,0.00
1-7301007,004,0.00
1-7301008,001,0.00
1-7301008,003,0.00
1-7301008,004,0.00
1-7301008,006,0.00
1-7301009,001,0.00
1-7301009,004,0.00
1-7301009,006,0.00
1-7301010,001,0.00
1-7301010,003,0.00
1-7301010,004,0.00
1-7301010,006,0.00
1-7301011,001,0.00
1-7301011,003,0.00
1-7301011,004,0.00
1-7301011,006,0.00
1-7301012,001,0.00
1-7301012,003,0.00
1-7301012,004,0.00
1-7301012,006,0.00
1-7301013,001,0.00
1-7301013,003,0.00
1-7301013,004,0.00
1-7301013,006,0.00
1-7301016,001,0.00
1-7301016,006,0.00
1-7303002,001,0.00
1-7303002,003,0.00
1-7303002,004,0.00
1-7303002,006,0.00
1-7303003,001,0.00
1-7303003,003,0.00
1-7303003,004,0.00
1-7303003,006,0.00
1-7303003,007,0.00
1-7303004,001,0.00
1-7303004,003,0.00
1-7303004,004,0.00
1-7303004,006,0.00
1-7303004,007,0.00
1-7303005,001,0.00
1-7303005,003,0.00
1-7303005,004,0.00
1-7303005,006,0.00
1-7303005,007,2.00
1-7303006,001,0.00
1-7303006,003,0.00
1-7303006,004,0.00
1-7303006,007,0.00
1-7303007,001,0.00
1-7303007,003,0.00
1-7303007,004,0.00
1-7303008,001,0.00
1-7303008,003,0.00
1-7303008,004,0.00
1-7303008,006,0.00
1-7303008,007,0.00
1-7303PEG004,001,0.00
1-7303PEG004,003,0.00
1-7303PEG004,004,0.00
1-7303PEG004,006,0.00
1-7303PEG005,001,0.00
1-7303PEG005,003,0.00
1-7303PEG005,004,0.00
1-7303PEG005,006,0.00
1-7303PEG007,001,0.00
1-7303PEG007,003,0.00
1-7303PEG007,006,0.00
1-7303PEG010,001,0.00
1-7303PEG010,003,0.00
1-7303PEG010,004,0.00
1-7303PEG010,006,0.00
1-7303PEG011,001,0.00
1-7303PEG011,003,0.00
1-7303PEG011,004,0.00
1-7303PEG011,006,0.00
1-7303PEG014,001,0.00
1-7303PEG014,003,0.00
1-7303PEG014,006,0.00
1-7303PEGA003,001,0.00
1-7303PEGA003,003,0.00
1-7303PEGA003,004,0.00
1-7303PEGA003,006,0.00
1-7303PEGA004,001,0.00
1-7303PEGA004,003,0.00
1-7303PEGA004,004,0.00
1-7303PEGA004,006,0.00
1-7304003,001,0.00
1-7304003,004,0.00
1-7304003,006,0.00
1-7304004,001,0.00
1-7304004,003,0.00
1-7304004,004,0.00
1-7304004,006,0.00
1-7304005,001,0.00
1-7304005,003,0.00
1-7304005,004,0.00
1-7304005,006,0.00
1-7304006,001,0.00
1-7304006,003,0.00
1-7304006,004,0.00
1-7304006,006,0.00
1-7304007,001,0.00
1-7304007,003,0.00
1-7304007,004,0.00
1-7304007,006,0.00
1-7304008,001,0.00
1-7304010,001,0.00
1-7304010,003,0.00
1-7304010,004,0.00
1-7304010,006,0.00
1-7304011,001,0.00
1-7304011,003,0.00
1-7304011,004,0.00
1-7304011,006,0.00
1-7304012,001,0.00
1-7304012,003,0.00
1-7304012,004,0.00
1-7304012,006,0.00
1-7304013,001,0.00
1-7304013,003,0.00
1-7304013,004,0.00
1-7304013,006,0.00
1-7304015,001,0.00
1-7304018,001,0.00
1-7304018,003,0.00
1-7304018,004,0.00
1-7304018,006,0.00
1-7304018,007,0.00
1-7304019,001,0.00
1-7304019,003,0.00
1-7304019,004,0.00
1-7304019,006,0.00
1-7304019,007,0.00
1-7304020,001,0.00
1-7304020,003,0.00
1-7304020,004,0.00
1-7304020,006,0.00
1-7304020,007,0.00
1-7304021,001,0.00
1-7304021,004,0.00
1-7304021,006,0.00
1-7304021,007,0.00
1-7304026,001,0.00
1-7304026,003,0.00
1-7304026,004,0.00
1-7304026,006,0.00
1-7304030,001,0.00
1-7305002,001,0.00
1-7305002,004,0.00
1-7305002,006,0.00
1-7305003,001,0.00
1-7305003,003,0.00
1-7305003,004,0.00
1-7305003,006,0.00
1-7305003,007,0.00
1-7305005,003,0.00
1-7305005,004,0.00
1-7305005,006,0.00
1-7305005,007,1.00
1-7305006,003,0.00
1-7305006,004,0.00
1-7305006,006,0.00
1-7305006,007,0.00
1-7305008,003,0.00
1-7305008,004,0.00
1-7305008,006,0.00
1-7305008,007,0.00
1-7305011,003,0.00
1-7305011,004,0.00
1-7305011,006,0.00
1-7305019,004,0.00
1-7305019,006,0.00
1-7305020,004,0.00
1-7305020,006,0.00
1-7325004,007,1.00
1-7325007,007,2.00
1-7325010,007,1.00
1-7325014,001,0.00
1-7325014,007,3.00
1-7325018,007,3.00
1-7325022,007,0.00
1-7325034,004,0.00
1-7325034,006,0.00
1-7325034,007,0.00
1-7325037,007,0.00
1-7325041,006,0.00
1-7325041,007,0.00
1-7325045,007,1.00
1-7325049,007,0.00
1-7358002,001,0.00
1-7358002,004,0.00
1-7358002,007,1.00
1-7358003,001,0.00
1-7358003,004,0.00
1-7358003,006,0.00
1-7358003,007,0.00
1-7358004,001,0.00
1-7358004,004,0.00
1-7358004,006,0.00
1-7358004,007,0.00
1-7358005,001,0.00
1-7358005,004,0.00
1-7358005,007,0.00
1-7358006,001,0.00
1-7358006,004,0.00
1-7358006,007,0.00
1-7358007,001,0.00
1-7358007,004,0.00
1-7358007,007,2.00
1-7358008,007,0.00
1-7358009,004,0.00
1-7358009,007,1.00
1-7358010,004,1.00
1-7358010,007,1.00
1-7358011,004,0.00
1-7358011,007,1.00
1-7358012,004,0.00
1-7358012,007,0.00
1-7358013,004,0.00
1-7358013,007,1.00
1-7358014,001,0.00
1-7358014,004,0.00
1-7358016,001,1.00
1-7358017,001,2.00
1-7358018,001,1.00
1-7358019,001,3.00
1-7358020,001,2.00
1-7358021,001,3.00
1-7358022,001,1.00
1-7358023,001,0.00
1-7358023,004,0.00
1-7358024,001,0.00
1-7358024,004,0.00
1-7358024,006,0.00
1-7358024,007,-1.00
1-7358025,001,0.00
1-7358025,004,0.00
1-7358026,001,0.00
1-7358026,004,0.00
1-7358027,001,0.00
1-7358027,004,0.00
1-7358028,001,0.00
1-7358028,004,0.00
1-7358029,001,2.00
1-7358029,004,0.00
1_7302003,001,0.00
1_7302003,004,0.00
1_7302003,006,0.00
1_7302005,001,0.00
1_7302006,001,0.00
1_7302007,001,0.00
1_7302007,006,0.00
1_7302NOS002,001,0.00
1_7302NOS002,004,0.00
1_7302NOS002,006,0.00
1_7302NOS002,007,1.00
1_7302NOS003,001,0.00
1_7302NOS003,003,0.00
1_7302NOS003,004,0.00
1_7302NOS003,006,0.00
1_7302NOS003,007,1.00
1_7302NOS004,001,0.00
1_7302NOS004,003,0.00
1_7302NOS004,004,0.00
1_7302NOS004,006,0.00
1_7302NOS004,007,1.00
1_7302NOS005,001,0.00
1_7302NOS005,003,0.00
1_7302NOS005,004,0.00
1_7302NOS005,006,0.00
1_7302NOS005,007,0.00
1_7302NOS006,001,0.00
1_7302NOS006,003,0.00
1_7302NOS006,004,0.00
1_7302NOS006,006,0.00
1_7302NOS006,007,0.00
1_7302NOS007,001,0.00
1_7302NOS007,004,0.00
1_7302NOS007,006,0.00
1_7302NOS007,007,0.00
1_7302NOS008,001,0.00
1_7302NOS008,004,0.00
1_7302NOS009,001,0.00
1_7302NOS009,004,0.00
1_7302NOS010,001,0.00
1_7302NOS010,003,0.00
1_7302NOS010,004,0.00
1_7302NOS010,006,0.00
1_7302NOS011,001,0.00
1_7302NOS011,003,0.00
1_7302NOS011,004,1.00
1_7302NOS011,006,0.00
1_7302NOS012,001,0.00
1_7302NOS012,003,0.00
1_7302NOS012,004,0.00
1_7302NOS012,006,0.00
1_7302NOS013,001,0.00
1_7302NOS013,003,0.00
1_7302NOS013,004,0.00
1_7302NOS013,006,0.00
1_7302NOS014,001,0.00
1_7302NOS014,003,0.00
1_7302NOS014,004,0.00
1_7302NOS014,006,0.00
1_7302NOS015,001,0.00
1_7302NOS015,004,0.00
1_7302NOS015,006,0.00
1_7302NOS016,001,0.00
1_7302NOS016,004,0.00
1_7302NOS017,001,0.00
1_7302NOS017,004,0.00
1_7302NOS019,004,1.00
1_7302NOS020,001,0.00
1_7302NOS020,004,4.00
1_7302NOS021,001,0.00
1_7302NOS021,004,6.00
1_7302NOS022,001,0.00
1_7302NOS022,004,5.00
1_7302NOS023,001,0.00
1_7302NOS023,004,3.00
1_7302NOS024,001,3.00
1_7302NOS024,004,1.00
1_7302NOS027,004,1.00
1_7302NOS027,007,0.00
1_7302NOS028,001,0.00
1_7302NOS028,004,0.00
1_7302NOS028,006,0.00
1_7302NOS028,007,0.00
1_7302NOS029,001,0.00
1_7302NOS029,004,0.00
1_7302NOS029,007,0.00
1_7302NOS030,001,0.00
1_7302NOS030,004,0.00
1_7302NOS030,006,0.00
1_7302NOS030,007,1.00
1_7302NOS031,001,0.00
1_7302NOS031,004,0.00
1_7302NOS031,006,0.00
1_7302NOS031,007,0.00
1_7302NOS032,001,0.00
1_7302NOS032,004,0.00
1_7302NOS032,006,0.00
1_7302NOS033,001,1.00
1_7302NOS035,001,1.00
1_7302NOS035,004,1.00
1_7302NOS035,007,0.00
1_7302NOS036,001,1.00
1_7302NOS036,004,1.00
1_7302NOS036,007,0.00
1_7302NOS037,001,5.00
1_7302NOS037,004,6.00
1_7302NOS037,007,0.00
1_7302NOS038,001,4.00
1_7302NOS038,004,5.00
1_7302NOS038,007,0.00
1_7302NOS039,001,2.00
1_7302NOS039,004,2.00
1_7302NOS039,007,0.00
1_7302NOS040,001,2.00
1_7302NOS040,004,0.00
1_7302NOS040,007,0.00
1_7302NOS041,001,2.00
1_7324002,001,0.00
1_7324002,003,0.00
1_7324002,007,0.00
1_7324003,001,0.00
